Subcellular.Location	Entry	Gene.Name	Protein.Names
Intracellular	P62753	RPS6	RS6_HUMAN
Intracellular	P78330	PSPH	SERB_HUMAN
Intracellular	P22307	SCP2	SCP2_HUMAN
Intracellular	Q9UBB9	TFIP11	TFP11_HUMAN
Intracellular	P55809	OXCT1	SCOT1_HUMAN
Intracellular	Q15185	PTGES3	TEBP_HUMAN
Intracellular	O60493	SNX3	SNX3_HUMAN
Intracellular	Q96P63	SERPINB12	SPB12_HUMAN
Intracellular	Q9Y5X3	SNX5	SNX5_HUMAN
Intracellular	O95721	SNAP29	SNP29_HUMAN
Intracellular	Q9Y5X1	SNX9	SNX9_HUMAN
Intracellular	Q96EB6	SIRT1	SIR1_HUMAN
Intracellular	A6NKC9	SH2D7	SH2D7_HUMAN
Intracellular	O43290	SART1	SNUT1_HUMAN
Intracellular	Q8IXJ6	SIRT2	SIR2_HUMAN
Intracellular	Q99962	SH3GL2	SH3G2_HUMAN
Intracellular	Q8WV41	SNX33	SNX33_HUMAN
Intracellular	Q8WXH5	SOCS4	SOCS4_HUMAN
Intracellular	Q8NEM2	SHCBP1	SHCBP_HUMAN
Intracellular	Q3ZLR7	SUPT20HL1	SP201_HUMAN
Intracellular	Q15475	SIX1	SIX1_HUMAN
Intracellular	Q496A3	SPATS1	SPAS1_HUMAN
Intracellular	Q6EEV6	SUMO4	SUMO4_HUMAN
Intracellular	Q8N801	STPG4	STPG4_HUMAN
Intracellular	P51649	ALDH5A1	SSDH_HUMAN
Intracellular	P52630	STAT2	STAT2_HUMAN
Intracellular	Q7KZ85	SUPT6H	SPT6H_HUMAN
Intracellular	Q9H808	TLE6	TLE6_HUMAN
Intracellular	Q9BUA3	SPINDOC	SPNDC_HUMAN
Intracellular	Q9UPE1	SRPK3	SRPK3_HUMAN
Intracellular	Q9H040	SPRTN	SPRTN_HUMAN
Intracellular	Q9BXG8	SPZ1	SPZ1_HUMAN
Intracellular	Q8TE77	SSH3	SSH3_HUMAN
Intracellular	O75317	USP12	UBP12_HUMAN
Intracellular	Q15031	LARS2	SYLM_HUMAN
Intracellular	Q13148	TARDBP	TADBP_HUMAN
Intracellular	Q16143	SNCB	SYUB_HUMAN
Intracellular	P58304	VSX2	VSX2_HUMAN
Intracellular	Q8NFU7	TET1	TET1_HUMAN
Intracellular	O95785	WIZ	WIZ_HUMAN
Intracellular	O43151	TET3	TET3_HUMAN
Intracellular	Q9BXR0	QTRT1	TGT_HUMAN
Intracellular	Q96CG3	TIFA	TIFA_HUMAN
Intracellular	Q8TBZ9	TEX47	TEX47_HUMAN
Intracellular	Q96IP4	TENT5A	TET5A_HUMAN
Intracellular	Q5QJ74	TBCEL	TBCEL_HUMAN
Intracellular	Q12933	TRAF2	TRAF2_HUMAN
Intracellular	P0CI25	TRIM49	TRI49_HUMAN
Intracellular	Q6ZVT0	TTLL10	TTL10_HUMAN
Intracellular	Q8IYT8	ULK2	ULK2_HUMAN
Intracellular	P11172	UMPS	UMPS_HUMAN
Intracellular	Q9H9J4	USP42	UBP42_HUMAN
Intracellular	Q8N3L3	TXLNB	TXLNB_HUMAN
Intracellular	O14933	UBE2L6	UB2L6_HUMAN
Intracellular	Q5H9R7	PPP6R3	PP6R3_HUMAN
Intracellular	Q5JS54	PSMG4	PSMG4_HUMAN
Intracellular	P60510	PPP4C	PP4C_HUMAN
Intracellular	Q9UPQ7	PDZRN3	PZRN3_HUMAN
Intracellular	Q8N142	ADSS1	PURA1_HUMAN
Intracellular	Q9Y5P3	RAI2	RAI2_HUMAN
Intracellular	Q9Y2P8	RCL1	RCL1_HUMAN
Intracellular	C9J798	RASA4B	RAS4B_HUMAN
Intracellular	Q7Z5L2	R3HCC1L	R3HCL_HUMAN
Intracellular	Q92785	DPF2	REQU_HUMAN
Intracellular	Q13127	REST	REST_HUMAN
Intracellular	Q5W5W9	RESP18	RES18_HUMAN
Intracellular	Q9HCM1	RESF1	RESF1_HUMAN
Intracellular	Q9BQY4	RHOXF2	RHXF2_HUMAN
Intracellular	Q5TG30	ARHGAP40	RHG40_HUMAN
Intracellular	Q96EN9	REX1BD	REX1B_HUMAN
Intracellular	O75679	RFPL3	RFPL3_HUMAN
Intracellular	P35250	RFC2	RFC2_HUMAN
Intracellular	Q9BVS4	RIOK2	RIOK2_HUMAN
Intracellular	Q9H6W3	RIOX1	RIOX1_HUMAN
Intracellular	Q96MK2	RIPOR3	RIPR3_HUMAN
Intracellular	Q9BRS2	RIOK1	RIOK1_HUMAN
Intracellular	P84098	RPL19	RL19_HUMAN
Intracellular	Q5VYV7	SLX4IP	SLX4I_HUMAN
Intracellular	O43166	SIPA1L1	SI1L1_HUMAN
Intracellular	Q8IY92	SLX4	SLX4_HUMAN
Intracellular	Q15459	SF3A1	SF3A1_HUMAN
Intracellular	Q9P2F8	SIPA1L2	SI1L2_HUMAN
Intracellular	O60292	SIPA1L3	SI1L3_HUMAN
Intracellular	Q15428	SF3A2	SF3A2_HUMAN
Intracellular	Q12874	SF3A3	SF3A3_HUMAN
Intracellular	Q96P16	RPRD1A	RPR1A_HUMAN
Intracellular	Q9NQG5	RPRD1B	RPR1B_HUMAN
Intracellular	Q5JUK2	SOHLH1	SOLH1_HUMAN
Intracellular	P62841	RPS15	RS15_HUMAN
Intracellular	Q9NQW1	SEC31B	SC31B_HUMAN
Intracellular	Q8WUA4	GTF3C2	TF3C2_HUMAN
Intracellular	Q9BT49	THAP7	THAP7_HUMAN
Intracellular	P48595	SERPINB10	SPB10_HUMAN
Intracellular	Q9UN79	SOX13	SOX13_HUMAN
Intracellular	Q92966	SNAPC3	SNPC3_HUMAN
Intracellular	P35716	SOX11	SOX11_HUMAN
Intracellular	O00570	SOX1	SOX1_HUMAN
Intracellular	Q9NY99	SNTG2	SNTG2_HUMAN
Intracellular	Q6ZV89	SH2D5	SH2D5_HUMAN
Intracellular	P35713	SOX18	SOX18_HUMAN
Intracellular	Q9Y675	SNURF	SNURF_HUMAN
Intracellular	A6NMZ2	SNTN	SNTAN_HUMAN
Intracellular	Q9UJC5	SH3BGRL2	SH3L2_HUMAN
Intracellular	Q02446	SP4	SP4_HUMAN
Intracellular	Q8IY18	SMC5	SMC5_HUMAN
Intracellular	O75333	TBX10	TBX10_HUMAN
Intracellular	A6NNV3	SPDYE16	SPD16_HUMAN
Intracellular	P0DUD2	SPDYE17	SPD17_HUMAN
Intracellular	Q92529	SHC3	SHC3_HUMAN
Intracellular	A0A1W2PR48	TLE7	TLE7_HUMAN
Intracellular	Q5MJ07	SPANXN5	SPXN5_HUMAN
Intracellular	Q96PV0	SYNGAP1	SYGP1_HUMAN
Intracellular	Q9H2D6	TRIOBP	TARA_HUMAN
Intracellular	Q9H7C4	SYNC	SYNCI_HUMAN
Intracellular	Q15545	TAF7	TAF7_HUMAN
Intracellular	Q9BW92	TARS2	SYTM_HUMAN
Intracellular	Q5ST30	VARS2	SYVM_HUMAN
Intracellular	Q96JH7	VCPIP1	VCIP1_HUMAN
Intracellular	Q15554	TERF2	TERF2_HUMAN
Intracellular	Q9Y4P8	WIPI2	WIPI2_HUMAN
Intracellular	Q96GT9	XAGE2	XAGE2_HUMAN
Intracellular	Q8WTP9	XAGE3	XAGE3_HUMAN
Intracellular	Q7Z2Z1	TICRR	TICRR_HUMAN
Intracellular	Q9NWX6	THG1L	THG1_HUMAN
Intracellular	Q969E4	TCEAL3	TCAL3_HUMAN
Intracellular	Q8NA77	TEX19	TEX19_HUMAN
Intracellular	Q9BQ70	TCF25	TCF25_HUMAN
Intracellular	Q99757	TXN2	THIOM_HUMAN
Intracellular	Q9H5Q4	TFB2M	TFB2M_HUMAN
Intracellular	O60522	TDRD6	TDRD6_HUMAN
Intracellular	Q702N8	XIRP1	XIRP1_HUMAN
Intracellular	Q32P41	TRMT5	TRM5_HUMAN
Intracellular	O00463	TRAF5	TRAF5_HUMAN
Intracellular	Q15643	TRIP11	TRIPB_HUMAN
Intracellular	Q9BYV2	TRIM54	TRI54_HUMAN
Intracellular	P45379	TNNT2	TNNT2_HUMAN
Intracellular	A0A075B706	TRDJ1	TRDJ1_HUMAN
Intracellular	Q92973	TNPO1	TNPO1_HUMAN
Intracellular	Q15650	TRIP4	TRIP4_HUMAN
Intracellular	Q9BW30	TPPP3	TPPP3_HUMAN
Intracellular	Q8IWZ4	TRIM48	TRI48_HUMAN
Intracellular	Q92623	TTC9	TTC9A_HUMAN
Intracellular	Q5VVQ6	YOD1	OTU1_HUMAN
Intracellular	P52948	NUP98	NUP98_HUMAN
Intracellular	Q9Y5B6	PAXBP1	PAXB1_HUMAN
Intracellular	Q15366	PCBP2	PCBP2_HUMAN
Intracellular	Q00169	PITPNA	PIPNA_HUMAN
Intracellular	P13796	LCP1	PLSL_HUMAN
Intracellular	Q9H4B4	PLK3	PLK3_HUMAN
Intracellular	P54278	PMS2	PMS2_HUMAN
Intracellular	Q13835	PKP1	PKP1_HUMAN
Intracellular	O75864	PPP1R37	PPR37_HUMAN
Intracellular	Q9UGK8	SERGEF	SRGEF_HUMAN
Intracellular	O94979	SEC31A	SC31A_HUMAN
Intracellular	O94855	SEC24D	SC24D_HUMAN
Intracellular	O95486	SEC24A	SC24A_HUMAN
Intracellular	O15040	TECPR2	TCPR2_HUMAN
Intracellular	Q5VUM1	SDHAF4	SDHF4_HUMAN
Intracellular	Q13889	GTF2H3	TF2H3_HUMAN
Intracellular	Q8TBB0	THAP6	THAP6_HUMAN
Intracellular	Q8NA92	THAP8	THAP8_HUMAN
Intracellular	Q92759	GTF2H4	TF2H4_HUMAN
Intracellular	Q9H5L6	THAP9	THAP9_HUMAN
Intracellular	Q9UKN8	GTF3C4	TF3C4_HUMAN
Intracellular	Q9Y5Q8	GTF3C5	TF3C5_HUMAN
Intracellular	Q6ZYL4	GTF2H5	TF2H5_HUMAN
Intracellular	Q969F1	GTF3C6	TF3C6_HUMAN
Intracellular	Q9NZI6	TFCP2L1	TF2L1_HUMAN
Intracellular	Q8IUE1	TGIF2LX	TF2LX_HUMAN
Intracellular	Q8IUE0	TGIF2LY	TF2LY_HUMAN
Intracellular	Q969V4	TEKT1	TEKT1_HUMAN
Intracellular	Q9UIF3	TEKT2	TEKT2_HUMAN
Intracellular	Q8NAT2	TDRD5	TDRD5_HUMAN
Intracellular	Q96M29	TEKT5	TEKT5_HUMAN
Intracellular	Q12800	TFCP2	TFCP2_HUMAN
Intracellular	Q8NHU6	TDRD7	TDRD7_HUMAN
Intracellular	Q13569	TDG	TDG_HUMAN
Intracellular	Q8WUH2	TGFBRAP1	TGFA1_HUMAN
Intracellular	O15273	TCAP	TELT_HUMAN
Intracellular	Q14186	TFDP1	TFDP1_HUMAN
Intracellular	Q86WV5	TEN1	TEN1L_HUMAN
Intracellular	Q86YL5	TDRP	TDRP_HUMAN
Intracellular	Q14188	TFDP2	TFDP2_HUMAN
Intracellular	Q5H9I0	TFDP3	TFDP3_HUMAN
Intracellular	P15923	TCF3	TFE2_HUMAN
Intracellular	P04053	DNTT	TDT_HUMAN
Intracellular	P19532	TFE3	TFE3_HUMAN
Intracellular	Q9UHD8	SEPTIN9	SEPT9_HUMAN
Intracellular	P19484	TFEB	TFEB_HUMAN
Intracellular	O14948	TFEC	TFEC_HUMAN
Intracellular	P68366	TUBA4A	TBA4A_HUMAN
Intracellular	A6NFY7	SDHAF1	SDHF1_HUMAN
Intracellular	O43147	SGSM2	SGSM2_HUMAN
Intracellular	O95219	SNX4	SNX4_HUMAN
Intracellular	Q9Y5X2	SNX8	SNX8_HUMAN
Intracellular	Q9P0V3	SH3BP4	SH3B4_HUMAN
Intracellular	Q9NP31	SH2D2A	SH22A_HUMAN
Intracellular	P68363	TUBA1B	TBA1B_HUMAN
Intracellular	Q9BYB0	SHANK3	SHAN3_HUMAN
Intracellular	Q9Y566	SHANK1	SHAN1_HUMAN
Intracellular	Q96L94	SNX22	SNX22_HUMAN
Intracellular	P0CG40	SP9	SP9_HUMAN
Intracellular	O75391	SPAG7	SPAG7_HUMAN
Intracellular	Q13342	SP140	SP140_HUMAN
Intracellular	Q96BD8	SKA1	SKA1_HUMAN
Intracellular	P0CI01	SPDYE6	SPDE6_HUMAN
Intracellular	Q13285	NR5A1	STF1_HUMAN
Intracellular	P84103	SRSF3	SRSF3_HUMAN
Intracellular	O60284	ST18	ST18_HUMAN
Intracellular	Q9UJZ1	STOML2	STML2_HUMAN
Intracellular	O43704	SULT1B1	ST1B1_HUMAN
Intracellular	Q8IWL8	STH	STH_HUMAN
Intracellular	Q6PL24	TMED8	TMED8_HUMAN
Intracellular	P31948	STIP1	STIP1_HUMAN
Intracellular	Q9NZ72	STMN3	STMN3_HUMAN
Intracellular	O94864	SUPT7L	ST65G_HUMAN
Intracellular	O00506	STK25	STK25_HUMAN
Intracellular	Q8WUJ0	STYX	STYX_HUMAN
Intracellular	Q9Y6E0	STK24	STK24_HUMAN
Intracellular	Q9BWG4	SSBP4	SSBP4_HUMAN
Intracellular	Q96SI9	STRBP	STRBP_HUMAN
Intracellular	Q7RTN6	STRADA	STRAA_HUMAN
Intracellular	Q8NHS9	SPATA22	SPT22_HUMAN
Intracellular	P02549	SPTA1	SPTA1_HUMAN
Intracellular	O15042	U2SURP	SR140_HUMAN
Intracellular	O95793	STAU1	STAU1_HUMAN
Intracellular	Q9HAC7	SUGCT	SUCHY_HUMAN
Intracellular	Q8NEQ6	SRARP	SRARP_HUMAN
Intracellular	O95926	SYF2	SYF2_HUMAN
Intracellular	Q15672	TWIST1	TWST1_HUMAN
Intracellular	Q8WU68	U2AF1L4	U2AF4_HUMAN
Intracellular	Q8WUN7	UBTD2	UBTD2_HUMAN
Intracellular	Q96A49	SYAP1	SYAP1_HUMAN
Intracellular	A6NJG2	SOWAHD	SWAHD_HUMAN
Intracellular	A6NEL2	SOWAHB	SWAHB_HUMAN
Intracellular	Q99576	TSC22D3	T22D3_HUMAN
Intracellular	P40337	VHL	VHL_HUMAN
Intracellular	Q96EK4	THAP11	THA11_HUMAN
Intracellular	Q17RP2	TIGD6	TIGD6_HUMAN
Intracellular	Q8WTV1	THAP3	THAP3_HUMAN
Intracellular	Q96LM6	TEX37	SMIP9_HUMAN
Intracellular	P0C1Z6	TFPT	TFPT_HUMAN
Intracellular	Q96SF7	TBX15	TBX15_HUMAN
Intracellular	P14373	TRIM27	TRI27_HUMAN
Intracellular	Q9NU19	TBC1D22B	TB22B_HUMAN
Intracellular	P51580	TPMT	TPMT_HUMAN
Intracellular	Q59H18	TNNI3K	TNI3K_HUMAN
Intracellular	Q9NUP7	TRMT13	TRM13_HUMAN
Intracellular	Q9UNY4	TTF2	TTF2_HUMAN
Intracellular	P62072	TIMM10	TIM10_HUMAN
Intracellular	P49638	TTPA	TTPA_HUMAN
Intracellular	Q5W5X9	TTC23	TTC23_HUMAN
Intracellular	Q2NL82	TSR1	TSR1_HUMAN
Intracellular	Q9NYI0	PSD3	PSD3_HUMAN
Intracellular	E9PB15	PTGES3L	PTG3L_HUMAN
Intracellular	Q9NRF8	CTPS2	PYRG2_HUMAN
Intracellular	O60671	RAD1	RAD1_HUMAN
Intracellular	Q8IUH3	RBM45	RBM45_HUMAN
Intracellular	Q8WWW0	RASSF5	RASF5_HUMAN
Intracellular	P46782	RPS5	RS5_HUMAN
Intracellular	P62851	RPS25	RS25_HUMAN
Intracellular	Q9H0K4	RSPH6A	RSH6A_HUMAN
Intracellular	Q9Y3V2	RWDD3	RWDD3_HUMAN
Intracellular	Q9BWD3	RTL8A	RTL8A_HUMAN
Intracellular	Q17RB0	RTL8B	RTL8B_HUMAN
Intracellular	O43304	SEC14L5	S14L5_HUMAN
Intracellular	P37837	TALDO1	TALDO_HUMAN
Intracellular	Q5VWG9	TAF3	TAF3_HUMAN
Intracellular	Q9Y2Z4	YARS2	SYYM_HUMAN
Intracellular	Q9UHA2	SS18L2	S18L2_HUMAN
Intracellular	Q96T51	RUFY1	RUFY1_HUMAN
Intracellular	P48443	RXRG	RXRG_HUMAN
Intracellular	A2RTX5	TARS3	SYTC2_HUMAN
Intracellular	P26639	TARS1	SYTC_HUMAN
Intracellular	P23381	WARS1	SYWC_HUMAN
Intracellular	P37802	TAGLN2	TAGL2_HUMAN
Intracellular	Q9UI15	TAGLN3	TAGL3_HUMAN
Intracellular	Q6PCB5	RSBN1L	RSBNL_HUMAN
Intracellular	P04271	S100B	S100B_HUMAN
Intracellular	P29377	S100G	S100G_HUMAN
Intracellular	Q9HC62	SENP2	SENP2_HUMAN
Intracellular	Q9BQF6	SENP7	SENP7_HUMAN
Intracellular	Q96LD8	SENP8	SENP8_HUMAN
Intracellular	Q9Y6X3	MAU2	SCC4_HUMAN
Intracellular	Q9P0V9	SEPTIN10	SEP10_HUMAN
Intracellular	Q9NYJ8	TAB2	TAB2_HUMAN
Intracellular	Q8IYX7	SAXO1	SAXO1_HUMAN
Intracellular	P29083	GTF2E1	T2EA_HUMAN
Intracellular	Q6ZU15	SEPTIN14	SEP14_HUMAN
Intracellular	Q9NVU7	SDAD1	SDA1_HUMAN
Intracellular	O60613	SELENOF	SEP15_HUMAN
Intracellular	O95171	SCEL	SCEL_HUMAN
Intracellular	P29084	GTF2E2	T2EB_HUMAN
Intracellular	Q8WU76	SCFD2	SCFD2_HUMAN
Intracellular	Q8N9U0	TC2N	TAC2N_HUMAN
Intracellular	A0A286YEY9	SCYGR1	SCGR1_HUMAN
Intracellular	A0A286YF60	SCYGR3	SCGR3_HUMAN
Intracellular	O95104	SCAF4	SCAF4_HUMAN
Intracellular	A0A286YF01	SCYGR7	SCGR7_HUMAN
Intracellular	A0A286YF46	SCYGR5	SCGR5_HUMAN
Intracellular	Q96I15	SCLY	SCLY_HUMAN
Intracellular	P09110	ACAA1	THIK_HUMAN
Intracellular	Q6SZW1	SARM1	SARM1_HUMAN
Intracellular	Q08188	TGM3	TGM3_HUMAN
Intracellular	Q9UQR0	SCML2	SCML2_HUMAN
Intracellular	Q9NV23	OLAH	SAST_HUMAN
Intracellular	Q9UN30	SCML1	SCML1_HUMAN
Intracellular	Q93073	SECISBP2L	SBP2L_HUMAN
Intracellular	Q96RS0	TGS1	TGS1_HUMAN
Intracellular	Q9H190	SDCBP2	SDCB2_HUMAN
Intracellular	Q8IZD0	SAMD14	SAM14_HUMAN
Intracellular	Q9UPW6	SATB2	SATB2_HUMAN
Intracellular	Q9P1V8	SAMD15	SAM15_HUMAN
Intracellular	O15027	SEC16A	SC16A_HUMAN
Intracellular	Q99470	SDF2	SDF2_HUMAN
Intracellular	O43865	AHCYL1	SAHH2_HUMAN
Intracellular	Q9BVL4	SELENOO	SELO_HUMAN
Intracellular	Q9H788	SH2D4A	SH24A_HUMAN
Intracellular	A6NHR9	SMCHD1	SMHD1_HUMAN
Intracellular	H3BMG3	SMKR1	SMKR1_HUMAN
Intracellular	Q13425	SNTB2	SNTB2_HUMAN
Intracellular	Q9HBM1	SPC25	SPC25_HUMAN
Intracellular	Q8N6T7	SIRT6	SIR6_HUMAN
Intracellular	P54920	NAPA	SNAA_HUMAN
Intracellular	P29353	SHC1	SHC1_HUMAN
Intracellular	Q7Z6J0	SH3RF1	SH3R1_HUMAN
Intracellular	Q6S5L8	SHC4	SHC4_HUMAN
Intracellular	O75602	SPAG6	SPAG6_HUMAN
Intracellular	Q8N4H0	SPATA6L	SPA6L_HUMAN
Intracellular	O95475	SIX6	SIX6_HUMAN
Intracellular	A0A494C0Z2	SPDYE13	SPD13_HUMAN
Intracellular	Q86WV1	SKAP1	SKAP1_HUMAN
Intracellular	Q2TAY7	SMU1	SMU1_HUMAN
Intracellular	Q8IX01	SUGP2	SUGP2_HUMAN
Intracellular	P51687	SUOX	SUOX_HUMAN
Intracellular	Q13188	STK3	STK3_HUMAN
Intracellular	Q96I99	SUCLG2	SUCB2_HUMAN
Intracellular	Q7Z7C7	STRA8	STRA8_HUMAN
Intracellular	Q8N412	STPG2	STPG2_HUMAN
Intracellular	Q9BWW4	SSBP3	SSBP3_HUMAN
Intracellular	Q5VSL9	STRIP1	STRP1_HUMAN
Intracellular	Q9Y657	SPIN1	SPIN1_HUMAN
Intracellular	Q68D10	SPTY2D1	SPT2_HUMAN
Intracellular	Q9Y5J9	TIMM8B	TIM8B_HUMAN
Intracellular	Q8WWL2	SPIRE2	SPIR2_HUMAN
Intracellular	P40763	STAT3	STAT3_HUMAN
Intracellular	P49675	STAR	STAR_HUMAN
Intracellular	Q9H254	SPTBN4	SPTN4_HUMAN
Intracellular	P82094	TMF1	TMF1_HUMAN
Intracellular	O75934	BCAS2	SPF27_HUMAN
Intracellular	O75940	SMNDC1	SPF30_HUMAN
Intracellular	Q9UH65	SWAP70	SWP70_HUMAN
Intracellular	Q0VAF6	SYCN	SYCN_HUMAN
Intracellular	Q8WVY7	UBLCP1	UBCP1_HUMAN
Intracellular	O75643	SNRNP200	U520_HUMAN
Intracellular	P17542	TAL1	TAL1_HUMAN
Intracellular	O60294	LCMT2	TYW4_HUMAN
Intracellular	Q96A05	ATP6V1E2	VATE2_HUMAN
Intracellular	A0A1B0GUX0	ATP6V1FNB	SMIP1_HUMAN
Intracellular	P50552	VASP	VASP_HUMAN
Intracellular	O75157	TSC22D2	T22D2_HUMAN
Intracellular	Q5T0N5	FNBP1L	FBP1L_HUMAN
Intracellular	Q3SYB3	FOXD4L6	FX4L6_HUMAN
Intracellular	Q8N4E7	FTMT	FTMT_HUMAN
Intracellular	Q5SYB0	FRMPD1	FRPD1_HUMAN
Intracellular	Q8NHY3	GAS2L2	GA2L2_HUMAN
Intracellular	Q5TBA9	FRY	FRY_HUMAN
Intracellular	Q16658	FSCN1	FSCN1_HUMAN
Intracellular	Q9Y261	FOXA2	FOXA2_HUMAN
Intracellular	Q9P0K8	FOXJ2	FOXJ2_HUMAN
Intracellular	A0A1W2PRP0	FOXL3	FOXL3_HUMAN
Intracellular	Q96AE4	FUBP1	FUBP1_HUMAN
Intracellular	Q8WW38	ZFPM2	FOG2_HUMAN
Intracellular	Q0VG06	FAAP100	FP100_HUMAN
Intracellular	Q6PJQ5	FOXR2	FOXR2_HUMAN
Intracellular	Q05932	FPGS	FOLC_HUMAN
Intracellular	P54868	HMGCS2	HMCS2_HUMAN
Intracellular	Q05925	EN1	HME1_HUMAN
Intracellular	P19622	EN2	HME2_HUMAN
Intracellular	P10075	GLI4	GLI4_HUMAN
Intracellular	Q9H3C7	GGNBP2	GGNB2_HUMAN
Intracellular	Q9BZE0	GLIS2	GLIS2_HUMAN
Intracellular	Q14390	GGTLC2	GGTL2_HUMAN
Intracellular	O75874	IDH1	IDHC_HUMAN
Intracellular	Q8WXD5	GEMIN6	GEMI6_HUMAN
Intracellular	Q9NXN4	GDAP2	GDAP2_HUMAN
Intracellular	O75496	GMNN	GEMI_HUMAN
Intracellular	P09914	IFIT1	IFIT1_HUMAN
Intracellular	A0A1W2PPG7	GNG14	GBG14_HUMAN
Intracellular	P50150	GNG4	GBG4_HUMAN
Intracellular	O60573	EIF4E2	IF4E2_HUMAN
Intracellular	Q9Y547	HSPB11	IFT25_HUMAN
Intracellular	Q9H6K1	ILRUN	ILRUN_HUMAN
Intracellular	O14645	DNALI1	IDLC_HUMAN
Intracellular	A0AVF1	TTC26	IFT56_HUMAN
Intracellular	P20810	CAST	ICAL_HUMAN
Intracellular	Q5T013	HYI	HYI_HUMAN
Intracellular	Q9NWB7	IFT57	IFT57_HUMAN
Intracellular	Q04637	EIF4G1	IF4G1_HUMAN
Intracellular	Q96LB3	IFT74	IFT74_HUMAN
Intracellular	Q9P2H3	IFT80	IFT80_HUMAN
Intracellular	P78318	IGBP1	IGBP1_HUMAN
Intracellular	P30793	GCH1	GCH1_HUMAN
Intracellular	Q7Z5G4	GOLGA7	GOGA7_HUMAN
Intracellular	Q96DU7	ITPKC	IP3KC_HUMAN
Intracellular	Q9NYA3	GOLGA6A	GOG6A_HUMAN
Intracellular	A6NCC3	GOLGA8O	GOG8O_HUMAN
Intracellular	A6NMD2	GOLGA8J	GOG8J_HUMAN
Intracellular	H3BSY2	GOLGA8M	GOG8M_HUMAN
Intracellular	Q9Y4A0	JRKL	JERKL_HUMAN
Intracellular	Q8WW33	GTSF1	GTSF1_HUMAN
Intracellular	Q7L7L0	H2AW	H2A3_HUMAN
Intracellular	O15499	GSC2	GSC2_HUMAN
Intracellular	Q8NDA8	MROH1	MROH1_HUMAN
Intracellular	Q96T76	MMS19	MMS19_HUMAN
Intracellular	Q13615	MTMR3	MTMR3_HUMAN
Intracellular	O15049	N4BP3	N4BP3_HUMAN
Intracellular	Q13506	NAB1	NAB1_HUMAN
Intracellular	Q8NEY1	NAV1	NAV1_HUMAN
Intracellular	Q9H7X0	NAA60	NAA60_HUMAN
Intracellular	O75665	OFD1	OFD1_HUMAN
Intracellular	P29803	PDHA2	ODPAT_HUMAN
Intracellular	P23759	PAX7	PAX7_HUMAN
Intracellular	P62191	PSMC1	PRS4_HUMAN
Intracellular	Q9NNZ6	PRM3	PRM3_HUMAN
Intracellular	Q92620	DHX38	PRP16_HUMAN
Intracellular	Q8IXY8	PPIL6	PPIL6_HUMAN
Intracellular	Q9BTL3	RAMAC	RAMAC_HUMAN
Intracellular	Q92878	RAD50	RAD50_HUMAN
Intracellular	Q5T481	RBM20	RBM20_HUMAN
Intracellular	O95716	RAB3D	RAB3D_HUMAN
Intracellular	Q6IQ22	RAB12	RAB12_HUMAN
Intracellular	A6NDE4	RBMY1B	RBY1B_HUMAN
Intracellular	P62273	RPS29	RS29_HUMAN
Intracellular	Q13547	HDAC1	HDAC1_HUMAN
Intracellular	Q9Y2N7	HIF3A	HIF3A_HUMAN
Intracellular	P04792	HSPB1	HSPB1_HUMAN
Intracellular	Q9BYM8	RBCK1	HOIL1_HUMAN
Intracellular	Q9H9L3	ISG20L2	I20L2_HUMAN
Intracellular	P31276	HOXC13	HXC13_HUMAN
Intracellular	O43364	HOXA2	HXA2_HUMAN
Intracellular	Q9NYD6	HOXC10	HXC10_HUMAN
Intracellular	P17481	HOXB8	HXB8_HUMAN
Intracellular	P52789	HK2	HXK2_HUMAN
Intracellular	P02538	KRT6A	K2C6A_HUMAN
Intracellular	Q9BY89	KIAA1671	K1671_HUMAN
Intracellular	Q701N4	KRTAP5-2	KRA52_HUMAN
Intracellular	Q9BYQ9	KRTAP4-8	KRA48_HUMAN
Intracellular	Q9BQ90	KLHDC3	KLDC3_HUMAN
Intracellular	Q9BQ66	KRTAP4-12	KR412_HUMAN
Intracellular	Q6L8G9	KRTAP5-6	KRA56_HUMAN
Intracellular	Q14145	KEAP1	KEAP1_HUMAN
Intracellular	A5PL33	KRBA1	KRBA1_HUMAN
Intracellular	Q05513	PRKCZ	KPCZ_HUMAN
Intracellular	Q9BYQ0	KRTAP9-8	KRA98_HUMAN
Intracellular	Q8IUC2	KRTAP8-1	KRA81_HUMAN
Intracellular	Q6L8H1	KRTAP5-4	KRA54_HUMAN
Intracellular	Q5JT82	KLF17	KLF17_HUMAN
Intracellular	P57682	KLF3	KLF3_HUMAN
Intracellular	Q9Y5W3	KLF2	KLF2_HUMAN
Intracellular	Q6TFL4	KLHL24	KLH24_HUMAN
Intracellular	Q1ED39	KNOP1	KNOP1_HUMAN
Intracellular	Q16773	KYAT1	KAT1_HUMAN
Intracellular	Q92831	KAT2B	KAT2B_HUMAN
Intracellular	Q96EN8	MOCOS	MOCOS_HUMAN
Intracellular	Q9Y6M4	CSNK1G3	KC1G3_HUMAN
Intracellular	Q4G0X4	KCTD21	KCD21_HUMAN
Intracellular	Q8N5I3	KCNRG	KCNRG_HUMAN
Intracellular	P49006	MARCKSL1	MRP_HUMAN
Intracellular	Q6ZMV7	LEKR1	LEKR1_HUMAN
Intracellular	Q96JM7	L3MBTL3	LMBL3_HUMAN
